4 , 06/11/2008 12:26:17:691 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 15:34:44:184 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:184 , RpDAO , calculateServiceFee , After getting approved amount:10000.0
4 , 06/11/2008 15:34:44:184 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:184 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:184 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:200 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:200 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:200 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:200 , RpDAO , getGuarStartDate , application.getCgpan() :CG200303116TC
4 , 06/11/2008 15:34:44:200 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200303116TC
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200404937TC
4 , 06/11/2008 15:34:44:200 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:200 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:200 , RpDAO , calculateServiceFee , CGPAN = CG200404937TC
4 , 06/11/2008 15:34:44:200 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , CGPAN = CG200404937TC
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , setting CGPAN = CG200404937TC
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:200 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:247 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:247 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:247 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200404937TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:247 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:247 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:247 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:247 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:247 , RpDAO , getAmountOutstanding , CGPAN = CG200404937TC
4 , 06/11/2008 15:34:44:247 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:278 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:278 , RpDAO , getAmountOutstanding , Outstanding amount = 50000.0
4 , 06/11/2008 15:34:44:278 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:278 , RpDAO , calculateServiceFee , Amount Outstanding = 50000.0
4 , 06/11/2008 15:34:44:278 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:278 , RpDAO , calculateServiceFee , After getting approved amount:50000.0
4 , 06/11/2008 15:34:44:278 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:278 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:278 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:309 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:309 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:309 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:309 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:309 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:309 , RpDAO , getGuarStartDate , application.getCgpan() :CG200404937TC
4 , 06/11/2008 15:34:44:325 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , Days = 1327
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200404937TC
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200200629TC
4 , 06/11/2008 15:34:44:325 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:325 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:325 , RpDAO , calculateServiceFee , CGPAN = CG200200629TC
4 , 06/11/2008 15:34:44:325 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , CGPAN = CG200200629TC
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , setting CGPAN = CG200200629TC
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:325 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:372 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:372 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:372 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200200629TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:372 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:372 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:372 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:372 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:372 , RpDAO , getAmountOutstanding , CGPAN = CG200200629TC
4 , 06/11/2008 15:34:44:372 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:403 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:403 , RpDAO , getAmountOutstanding , Outstanding amount = 10000.0
4 , 06/11/2008 15:34:44:403 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:403 , RpDAO , calculateServiceFee , Amount Outstanding = 10000.0
4 , 06/11/2008 15:34:44:403 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:403 , RpDAO , calculateServiceFee , After getting approved amount:10000.0
4 , 06/11/2008 15:34:44:403 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:403 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:403 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:403 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:403 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:403 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:403 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:419 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:419 , RpDAO , getGuarStartDate , application.getCgpan() :CG200200629TC
4 , 06/11/2008 15:34:44:419 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , Days = 2130
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200200629TC
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200201685TC
4 , 06/11/2008 15:34:44:419 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:419 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:419 , RpDAO , calculateServiceFee , CGPAN = CG200201685TC
4 , 06/11/2008 15:34:44:419 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , CGPAN = CG200201685TC
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , setting CGPAN = CG200201685TC
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:419 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:466 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:466 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:466 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200201685TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:466 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:466 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:466 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:466 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:466 , RpDAO , getAmountOutstanding , CGPAN = CG200201685TC
4 , 06/11/2008 15:34:44:466 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:497 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:497 , RpDAO , getAmountOutstanding , Outstanding amount = 10000.0
4 , 06/11/2008 15:34:44:497 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:497 , RpDAO , calculateServiceFee , Amount Outstanding = 10000.0
4 , 06/11/2008 15:34:44:497 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:497 , RpDAO , calculateServiceFee , After getting approved amount:10000.0
4 , 06/11/2008 15:34:44:497 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:497 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:497 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:497 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:497 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:497 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:512 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:512 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:512 , RpDAO , getGuarStartDate , application.getCgpan() :CG200201685TC
4 , 06/11/2008 15:34:44:512 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , Days = 1759
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200201685TC
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200303095TC
4 , 06/11/2008 15:34:44:512 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:512 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:512 , RpDAO , calculateServiceFee , CGPAN = CG200303095TC
4 , 06/11/2008 15:34:44:512 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , CGPAN = CG200303095TC
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , setting CGPAN = CG200303095TC
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:512 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:559 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:559 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:559 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200303095TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:559 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:559 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:559 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:559 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:559 , RpDAO , getAmountOutstanding , CGPAN = CG200303095TC
4 , 06/11/2008 15:34:44:559 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:591 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:591 , RpDAO , getAmountOutstanding , Outstanding amount = 25000.0
4 , 06/11/2008 15:34:44:591 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:591 , RpDAO , calculateServiceFee , Amount Outstanding = 25000.0
4 , 06/11/2008 15:34:44:591 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:591 , RpDAO , calculateServiceFee , After getting approved amount:25000.0
4 , 06/11/2008 15:34:44:591 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:591 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:591 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:606 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:606 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:606 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:606 , RpDAO , getGuarStartDate , application.getCgpan() :CG200303095TC
4 , 06/11/2008 15:34:44:606 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200303095TC
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200303113TC
4 , 06/11/2008 15:34:44:606 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:606 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:606 , RpDAO , calculateServiceFee , CGPAN = CG200303113TC
4 , 06/11/2008 15:34:44:606 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , CGPAN = CG200303113TC
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , setting CGPAN = CG200303113TC
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:606 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:653 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:653 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:653 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200303113TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:653 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:653 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:653 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:653 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:653 , RpDAO , getAmountOutstanding , CGPAN = CG200303113TC
4 , 06/11/2008 15:34:44:653 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:684 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:684 , RpDAO , getAmountOutstanding , Outstanding amount = 10000.0
4 , 06/11/2008 15:34:44:684 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:684 , RpDAO , calculateServiceFee , Amount Outstanding = 10000.0
4 , 06/11/2008 15:34:44:684 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:684 , RpDAO , calculateServiceFee , After getting approved amount:10000.0
4 , 06/11/2008 15:34:44:684 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:684 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:684 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:700 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:700 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:700 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:700 , RpDAO , getGuarStartDate , application.getCgpan() :CG200303113TC
4 , 06/11/2008 15:34:44:700 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200303113TC
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200303128TC
4 , 06/11/2008 15:34:44:700 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:700 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:700 , RpDAO , calculateServiceFee , CGPAN = CG200303128TC
4 , 06/11/2008 15:34:44:700 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , CGPAN = CG200303128TC
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , setting CGPAN = CG200303128TC
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:700 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:747 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:747 , RpDAO , getServiceFeeCount , Service Fee Count = 0
