4 , 22/10/2012 06:59:43:177 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:50:626 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091076801Claim Applied Amount :21250.0
4 , 22/10/2012 07:00:50:629 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091076801Recovered Amount :0.0
4 , 22/10/2012 07:00:50:630 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091076801Default Amount :55785.0
4 , 22/10/2012 07:00:50:631 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:50:633 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:50:695 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:50:698 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112701Oustanding Amount :60000.0
4 , 22/10/2012 07:00:50:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112701Approved Application Amount :60000.0
4 , 22/10/2012 07:00:50:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112701Claim Applied Amount :51000.0
4 , 22/10/2012 07:00:50:707 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112701Recovered Amount :0.0
4 , 22/10/2012 07:00:50:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112701Default Amount :25000.0
4 , 22/10/2012 07:00:50:714 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:50:717 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:50:783 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:50:785 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091935601Oustanding Amount :75000.0
4 , 22/10/2012 07:00:50:787 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091935601Approved Application Amount :75000.0
4 , 22/10/2012 07:00:50:789 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091935601Claim Applied Amount :63750.0
4 , 22/10/2012 07:00:50:791 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091935601Recovered Amount :0.0
4 , 22/10/2012 07:00:50:793 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091935601Default Amount :60000.0
4 , 22/10/2012 07:00:50:795 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:50:797 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:50:871 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:50:873 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090051301Oustanding Amount :25000.0
4 , 22/10/2012 07:00:50:876 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090051301Approved Application Amount :25000.0
4 , 22/10/2012 07:00:50:879 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090051301Claim Applied Amount :21250.0
4 , 22/10/2012 07:00:50:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090051301Recovered Amount :0.0
4 , 22/10/2012 07:00:50:893 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090051301Default Amount :75000.0
4 , 22/10/2012 07:00:50:897 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:50:899 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:50:962 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:50:965 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093801Oustanding Amount :25000.0
4 , 22/10/2012 07:00:50:968 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093801Approved Application Amount :25000.0
4 , 22/10/2012 07:00:50:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093801Claim Applied Amount :21250.0
4 , 22/10/2012 07:00:50:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093801Recovered Amount :0.0
4 , 22/10/2012 07:00:50:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093801Default Amount :25000.0
4 , 22/10/2012 07:00:50:980 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:50:983 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:045 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:047 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091217501Oustanding Amount :30000.0
4 , 22/10/2012 07:00:51:048 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091217501Approved Application Amount :30000.0
4 , 22/10/2012 07:00:51:051 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091217501Claim Applied Amount :25500.0
4 , 22/10/2012 07:00:51:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091217501Recovered Amount :0.0
4 , 22/10/2012 07:00:51:054 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091217501Default Amount :25000.0
4 , 22/10/2012 07:00:51:057 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:059 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:124 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:125 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091617601Oustanding Amount :50000.0
4 , 22/10/2012 07:00:51:126 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091617601Approved Application Amount :50000.0
4 , 22/10/2012 07:00:51:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091617601Claim Applied Amount :42500.0
4 , 22/10/2012 07:00:51:129 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091617601Recovered Amount :0.0
4 , 22/10/2012 07:00:51:130 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091617601Default Amount :30000.0
4 , 22/10/2012 07:00:51:132 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:133 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:198 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:201 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517801Oustanding Amount :250000.0
4 , 22/10/2012 07:00:51:204 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517801Approved Application Amount :250000.0
4 , 22/10/2012 07:00:51:207 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517801Claim Applied Amount :250000.0
4 , 22/10/2012 07:00:51:214 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517801Recovered Amount :0.0
4 , 22/10/2012 07:00:51:217 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517801Default Amount :50000.0
4 , 22/10/2012 07:00:51:219 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:222 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:285 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090689701Oustanding Amount :25000.0
4 , 22/10/2012 07:00:51:291 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090689701Approved Application Amount :25000.0
4 , 22/10/2012 07:00:51:293 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090689701Claim Applied Amount :21250.0
4 , 22/10/2012 07:00:51:296 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090689701Recovered Amount :0.0
4 , 22/10/2012 07:00:51:299 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090689701Default Amount :250000.0
4 , 22/10/2012 07:00:51:301 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:304 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:377 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:380 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080069401Oustanding Amount :100000.0
4 , 22/10/2012 07:00:51:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080069401Approved Application Amount :100000.0
4 , 22/10/2012 07:00:51:385 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080069401Claim Applied Amount :75000.0
4 , 22/10/2012 07:00:51:388 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080069401Recovered Amount :0.0
4 , 22/10/2012 07:00:51:391 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080069401Default Amount :25000.0
4 , 22/10/2012 07:00:51:394 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:396 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:459 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100062801Oustanding Amount :124321.0
4 , 22/10/2012 07:00:51:465 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100062801Approved Application Amount :168000.0
4 , 22/10/2012 07:00:51:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100062801Claim Applied Amount :111546.0
4 , 22/10/2012 07:00:51:470 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100062801Recovered Amount :30000.0
4 , 22/10/2012 07:00:51:473 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100062801Default Amount :100000.0
4 , 22/10/2012 07:00:51:475 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:478 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:542 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090762101Oustanding Amount :702404.0
4 , 22/10/2012 07:00:51:548 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090762101Approved Application Amount :800000.0
4 , 22/10/2012 07:00:51:551 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090762101Claim Applied Amount :471678.0
4 , 22/10/2012 07:00:51:554 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090762101Recovered Amount :0.0
4 , 22/10/2012 07:00:51:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090762101Default Amount :94321.0
4 , 22/10/2012 07:00:51:559 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:562 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:626 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:628 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100433601Oustanding Amount :41229.0
4 , 22/10/2012 07:00:51:631 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100433601Approved Application Amount :49000.0
4 , 22/10/2012 07:00:51:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100433601Claim Applied Amount :16576.0
4 , 22/10/2012 07:00:51:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100433601Recovered Amount :0.0
4 , 22/10/2012 07:00:51:644 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100433601Default Amount :702404.0
4 , 22/10/2012 07:00:51:647 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:652 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:717 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:720 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100124001Oustanding Amount :3355.0
4 , 22/10/2012 07:00:51:722 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100124001Approved Application Amount :5800.0
4 , 22/10/2012 07:00:51:725 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100124001Claim Applied Amount :3355.0
4 , 22/10/2012 07:00:51:728 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100124001Recovered Amount :0.0
4 , 22/10/2012 07:00:51:731 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100124001Default Amount :41229.0
4 , 22/10/2012 07:00:51:734 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:737 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:808 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:810 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005501Oustanding Amount :47370.0
4 , 22/10/2012 07:00:51:812 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005501Approved Application Amount :47500.0
4 , 22/10/2012 07:00:51:817 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005501Claim Applied Amount :35527.0
4 , 22/10/2012 07:00:51:819 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005501Recovered Amount :0.0
4 , 22/10/2012 07:00:51:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005501Default Amount :3355.0
4 , 22/10/2012 07:00:51:823 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:826 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:890 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:891 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090010401Oustanding Amount :647384.0
4 , 22/10/2012 07:00:51:893 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090010401Approved Application Amount :668000.0
4 , 22/10/2012 07:00:51:895 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090010401Claim Applied Amount :668000.0
4 , 22/10/2012 07:00:51:896 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090010401Recovered Amount :0.0
4 , 22/10/2012 07:00:51:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090010401Default Amount :47370.0
4 , 22/10/2012 07:00:51:898 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:902 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:51:966 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:51:969 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100856901Oustanding Amount :60000.0
4 , 22/10/2012 07:00:51:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100856901Approved Application Amount :60000.0
4 , 22/10/2012 07:00:51:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100856901Claim Applied Amount :48000.0
4 , 22/10/2012 07:00:51:980 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100856901Recovered Amount :0.0
4 , 22/10/2012 07:00:51:982 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100856901Default Amount :647384.0
4 , 22/10/2012 07:00:51:983 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:51:984 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:050 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090231401Oustanding Amount :859518.0
4 , 22/10/2012 07:00:52:060 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090231401Approved Application Amount :859518.0
4 , 22/10/2012 07:00:52:063 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090231401Claim Applied Amount :498568.5
4 , 22/10/2012 07:00:52:066 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090231401Recovered Amount :0.0
4 , 22/10/2012 07:00:52:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090231401Default Amount :60000.0
4 , 22/10/2012 07:00:52:070 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:071 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:138 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:141 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090236701Oustanding Amount :411043.0
4 , 22/10/2012 07:00:52:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090236701Approved Application Amount :500000.0
4 , 22/10/2012 07:00:52:146 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090236701Claim Applied Amount :219351.0
4 , 22/10/2012 07:00:52:149 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090236701Recovered Amount :0.0
4 , 22/10/2012 07:00:52:152 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090236701Default Amount :859518.0
4 , 22/10/2012 07:00:52:154 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:157 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:228 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100014001Oustanding Amount :237928.0
4 , 22/10/2012 07:00:52:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100014001Approved Application Amount :268000.0
4 , 22/10/2012 07:00:52:237 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100014001Claim Applied Amount :247319.0
4 , 22/10/2012 07:00:52:240 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100014001Recovered Amount :0.0
4 , 22/10/2012 07:00:52:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100014001Default Amount :411043.0
4 , 22/10/2012 07:00:52:245 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:248 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:312 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:315 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090034701Oustanding Amount :27500.0
4 , 22/10/2012 07:00:52:317 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090034701Approved Application Amount :27500.0
4 , 22/10/2012 07:00:52:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090034701Claim Applied Amount :20625.0
4 , 22/10/2012 07:00:52:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090034701Recovered Amount :0.0
4 , 22/10/2012 07:00:52:326 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090034701Default Amount :237928.0
4 , 22/10/2012 07:00:52:328 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:335 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:401 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101069601Oustanding Amount :95000.0
4 , 22/10/2012 07:00:52:407 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101069601Approved Application Amount :95000.0
4 , 22/10/2012 07:00:52:410 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101069601Claim Applied Amount :71250.0
4 , 22/10/2012 07:00:52:413 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101069601Recovered Amount :0.0
4 , 22/10/2012 07:00:52:416 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101069601Default Amount :27500.0
4 , 22/10/2012 07:00:52:419 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:422 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:485 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:488 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101183101Oustanding Amount :6900.0
4 , 22/10/2012 07:00:52:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101183101Approved Application Amount :6900.0
4 , 22/10/2012 07:00:52:495 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101183101Claim Applied Amount :5175.0
4 , 22/10/2012 07:00:52:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101183101Recovered Amount :0.0
4 , 22/10/2012 07:00:52:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101183101Default Amount :95000.0
4 , 22/10/2012 07:00:52:503 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:506 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:570 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:571 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090003401Oustanding Amount :125000.0
4 , 22/10/2012 07:00:52:573 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090003401Approved Application Amount :125000.0
4 , 22/10/2012 07:00:52:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090003401Claim Applied Amount :111000.0
4 , 22/10/2012 07:00:52:575 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090003401Recovered Amount :0.0
4 , 22/10/2012 07:00:52:577 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090003401Default Amount :6900.0
4 , 22/10/2012 07:00:52:578 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:582 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:647 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102382801Oustanding Amount :80000.0
4 , 22/10/2012 07:00:52:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102382801Approved Application Amount :80000.0
4 , 22/10/2012 07:00:52:652 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102382801Claim Applied Amount :60000.0
4 , 22/10/2012 07:00:52:653 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102382801Recovered Amount :0.0
4 , 22/10/2012 07:00:52:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102382801Default Amount :125000.0
4 , 22/10/2012 07:00:52:656 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:658 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:720 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006801Oustanding Amount :38000.0
4 , 22/10/2012 07:00:52:722 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006801Approved Application Amount :38000.0
4 , 22/10/2012 07:00:52:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006801Claim Applied Amount :38000.0
4 , 22/10/2012 07:00:52:727 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006801Recovered Amount :0.0
4 , 22/10/2012 07:00:52:728 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006801Default Amount :80000.0
4 , 22/10/2012 07:00:52:730 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:731 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:794 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:00:52:797 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU110069001Oustanding Amount :50000.0
4 , 22/10/2012 07:00:52:804 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU110069001Approved Application Amount :50000.0
4 , 22/10/2012 07:00:52:807 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU110069001Claim Applied Amount :50000.0
4 , 22/10/2012 07:00:52:810 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU110069001Recovered Amount :0.0
4 , 22/10/2012 07:00:52:817 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU110069001Default Amount :38000.0
4 , 22/10/2012 07:00:52:819 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:00:52:821 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:00:52:891 , CPDAO , isRecoveryDetailsAvailable() , Exited!
