4 , 12/11/2008 11:50:05:462 , AdminDAO , getParameter , Entered
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010014701
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP030026301
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP020003401
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP030014101
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:531 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP030000501
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010017301
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010047301
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010047401
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010053501
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010012801
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010053201
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :001500190000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06AP040018701
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP020004301
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :002900080000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06AS040001401
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :001500110000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06TN040008801
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010014601
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010015801
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010014001
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP040115501
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010047501
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010015601
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP020003001
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , memId :000500020000
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL06UP010016501
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:546 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:546 , ClaimsProcessor , getClaimProcessingDetails() , Entered
4 , 13/11/2008 15:59:26:546 , CPDAO , getClaimProcessingDetails() , Entered!
4 , 13/11/2008 15:59:26:562 , CPDAO , getClaimProcessingDetails() , Exited!
4 , 13/11/2008 15:59:26:562 , AdminDAO , getParameter , Entered
4 , 13/11/2008 15:59:26:562 , AdminDAO , getParameter , Exited
4 , 13/11/2008 15:59:26:562 , ClaimsProcessor , getClaimProcessingDetails() , Exited
4 , 13/11/2008 15:59:26:562 , ClaimAction , displayClaimApproval() , Exited
4 , 13/11/2008 16:06:37:074 , LogoutAction , logout , Entered
4 , 13/11/2008 16:06:37:074 , LogoutAction , logout , Exited
4 , 13/11/2008 16:30:46:449 , LoginAction , login , Entered
4 , 13/11/2008 16:30:46:731 , Login , login , Entered
4 , 13/11/2008 16:30:46:746 , AdminDAO , getParameter , Entered
4 , 13/11/2008 16:30:46:778 , AdminDAO , getParameter , Exited
4 , 13/11/2008 16:30:46:778 , AdminDAO , getUserInfo , Entered
4 , 13/11/2008 16:30:46:840 , AdminDAO , getUserInfo , Exited
4 , 13/11/2008 16:30:46:840 , AdminDAO , checkValidUserLogin() , Entered!
4 , 13/11/2008 16:30:46:856 , AdminDAO , checkValidUserLogin() , Exited!
4 , 13/11/2008 16:30:47:184 , CommonDAO , updateLastLoginDate , Entered
2 , 13/11/2008 16:30:47:184 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
4 , 13/11/2008 16:30:47:184 , CommonDAO , updateLastLoginDate , Exited
4 , 13/11/2008 16:30:47:184 , Login , login , Exited
4 , 13/11/2008 16:30:47:184 , AdminDAO , getPrivileges , Entered
4 , 13/11/2008 16:30:47:231 , AdminDAO , getPrivileges , Exited
4 , 13/11/2008 16:30:47:231 , AdminDAO , getAlerts , Entered
4 , 13/11/2008 16:30:47:247 , AdminDAO , getAlerts , Exited
4 , 13/11/2008 16:30:47:247 , AdminDAO , getMessage , Entered
4 , 13/11/2008 16:30:47:262 , AdminDAO , getMessage , Exited
4 , 13/11/2008 16:30:47:262 , RegistrationDAO , getMemberDetails , Entered
4 , 13/11/2008 16:30:47:262 , RegistrationDAO , getMemberDetails , Exited
4 , 13/11/2008 16:30:47:262 , LoginAction , login , Exited
4 , 13/11/2008 16:30:55:878 , LoginAction , getMainMenu , Entered
4 , 13/11/2008 16:30:55:878 , LoginAction , setMainMenu , Entered
4 , 13/11/2008 16:30:55:878 , BaseAction , getUserInformation , Entered
4 , 13/11/2008 16:30:55:878 , BaseAction , getUserInformation , Exited
4 , 13/11/2008 16:30:55:878 , LoginAction , setMainMenu , Exited
4 , 13/11/2008 16:30:55:878 , LoginAction , getMainMenu , Exited
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval , Entered
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval() , *******************************
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval() , clmdtl :null
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval() , clmEligibleAmnt :0.0
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval() , payAmntNow :null
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval() , *******************************
4 , 13/11/2008 16:31:46:882 , Validator , validateDisplayClaimApproval , Exited
4 , 13/11/2008 16:31:46:897 , ClaimAction , displayClaimApproval() , Entered
4 , 13/11/2008 16:31:46:897 , ClaimAction , displayClaimApproval() , *******************************
4 , 13/11/2008 16:31:46:897 , ClaimAction , displayClaimApproval() , flagClmRefDtl :null
4 , 13/11/2008 16:31:46:897 , ClaimAction , displayClaimApproval() , *******************************
4 , 13/11/2008 16:31:46:897 , AdminDAO , getUsers , Entered
4 , 13/11/2008 16:31:46:897 , AdminDAO , getUsers , Exited
4 , 13/11/2008 16:31:46:897 , BaseAction , getUserInformation , Entered
4 , 13/11/2008 16:31:46:913 , BaseAction , getUserInformation , Exited
4 , 13/11/2008 16:31:46:913 , BaseAction , getUserInformation , Entered
4 , 13/11/2008 16:31:46:913 , BaseAction , getUserInformation , Exited
4 , 13/11/2008 16:31:46:913 , ClaimAction , displayClaimApproval() , designation :ADMINISTRATOR
4 , 13/11/2008 16:31:46:913 , CPDAO , getClaimLimitDtls , Entered
4 , 13/11/2008 16:31:46:913 , CPDAO , getClaimLimitDtls , Printing the HashMap :{Max Claim Approved Amount=0.0, Claim Valid From Date=null, Claim Valid To Date=null}
4 , 13/11/2008 16:31:46:913 , CPDAO , getClaimLimitDtls , Exited
4 , 13/11/2008 16:31:46:913 , ClaimAction , displayClaimApproval() , maxClmApprvdAmnt :0.0
4 , 13/11/2008 16:31:46:913 , ClaimsProcessor , getClaimProcessingDetails() , Entered
4 , 13/11/2008 16:31:46:913 , CPDAO , getClaimProcessingDetails() , Entered!
4 , 13/11/2008 16:31:47:312 , CPDAO , getClaimProcessingDetails() , Exited!
4 , 13/11/2008 16:31:47:312 , AdminDAO , getParameter , Entered
4 , 13/11/2008 16:31:47:327 , AdminDAO , getParameter , Exited
4 , 13/11/2008 16:31:47:327 , ClaimsProcessor , getClaimProcessingDetails() , clmProcessingDtls.size() :190
4 , 13/11/2008 16:31:47:327 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:358 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008601Oustanding Amount :650000.0
4 , 13/11/2008 16:31:47:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008601Approved Application Amount :650000.0
4 , 13/11/2008 16:31:47:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008601Claim Applied Amount :650000.0
4 , 13/11/2008 16:31:47:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008601Recovered Amount :300000.0
4 , 13/11/2008 16:31:47:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008601Default Amount :650000.0
4 , 13/11/2008 16:31:47:358 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:358 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:388 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:388 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Oustanding Amount :67100.0
4 , 13/11/2008 16:31:47:388 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Approved Application Amount :75000.0
4 , 13/11/2008 16:31:47:388 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Claim Applied Amount :50325.0
4 , 13/11/2008 16:31:47:388 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Recovered Amount :7900.0
4 , 13/11/2008 16:31:47:388 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Default Amount :67100.0
4 , 13/11/2008 16:31:47:388 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:388 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:404 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006201Oustanding Amount :47500.0
4 , 13/11/2008 16:31:47:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006201Approved Application Amount :47500.0
4 , 13/11/2008 16:31:47:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006201Claim Applied Amount :28500.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006201Recovered Amount :7500.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006201Default Amount :47500.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:419 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:419 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Oustanding Amount :12450.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Approved Application Amount :16000.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Claim Applied Amount :9338.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Recovered Amount :0.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Default Amount :12450.0
4 , 13/11/2008 16:31:47:419 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:419 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:450 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Oustanding Amount :61450.0
4 , 13/11/2008 16:31:47:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Approved Application Amount :71250.0
4 , 13/11/2008 16:31:47:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Claim Applied Amount :46088.0
4 , 13/11/2008 16:31:47:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Recovered Amount :7500.0
4 , 13/11/2008 16:31:47:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Default Amount :61450.0
4 , 13/11/2008 16:31:47:465 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:465 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:481 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007201Oustanding Amount :16000.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007201Approved Application Amount :19000.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007201Claim Applied Amount :12000.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007201Recovered Amount :3000.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007201Default Amount :16000.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:481 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:481 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010004901Oustanding Amount :27900.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010004901Approved Application Amount :47500.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010004901Claim Applied Amount :20925.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010004901Recovered Amount :0.0
4 , 13/11/2008 16:31:47:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010004901Default Amount :27900.0
4 , 13/11/2008 16:31:47:496 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:496 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:511 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006901Oustanding Amount :55750.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006901Approved Application Amount :71250.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006901Claim Applied Amount :41813.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006901Recovered Amount :14500.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006901Default Amount :55750.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:511 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:511 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008501Oustanding Amount :87400.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008501Approved Application Amount :100000.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008501Claim Applied Amount :87400.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008501Recovered Amount :0.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008501Default Amount :87400.0
4 , 13/11/2008 16:31:47:511 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:511 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:527 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Oustanding Amount :200000.0
4 , 13/11/2008 16:31:47:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Approved Application Amount :200000.0
4 , 13/11/2008 16:31:47:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Claim Applied Amount :150000.0
