2 , 24/11/2008 15:03:08:224 , CPDAO , getAppRefNumber() , Entered
4 , 10/09/2009 18:14:15:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047601Recovered Amount :0.0
4 , 10/09/2009 18:14:15:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047601Default Amount :6323.0
4 , 10/09/2009 18:14:15:992 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:15:992 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:16:164 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:16:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017201Oustanding Amount :8752.0
4 , 10/09/2009 18:14:16:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017201Approved Application Amount :20000.0
4 , 10/09/2009 18:14:16:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017201Claim Applied Amount :6564.0
4 , 10/09/2009 18:14:16:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017201Recovered Amount :0.0
4 , 10/09/2009 18:14:16:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017201Default Amount :13837.0
4 , 10/09/2009 18:14:16:164 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:16:164 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:16:351 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:16:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039101Oustanding Amount :5348.0
4 , 10/09/2009 18:14:16:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039101Approved Application Amount :6000.0
4 , 10/09/2009 18:14:16:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039101Claim Applied Amount :4011.0
4 , 10/09/2009 18:14:16:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039101Recovered Amount :1800.0
4 , 10/09/2009 18:14:16:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039101Default Amount :8752.0
4 , 10/09/2009 18:14:16:367 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:16:367 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:16:539 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:16:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010000301Oustanding Amount :95000.0
4 , 10/09/2009 18:14:16:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010000301Approved Application Amount :95000.0
4 , 10/09/2009 18:14:16:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010000301Claim Applied Amount :71250.0
4 , 10/09/2009 18:14:16:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010000301Recovered Amount :7500.0
4 , 10/09/2009 18:14:16:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010000301Default Amount :3548.0
4 , 10/09/2009 18:14:16:539 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:16:539 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:16:726 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:16:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015301Oustanding Amount :8416.0
4 , 10/09/2009 18:14:16:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015301Approved Application Amount :9000.0
4 , 10/09/2009 18:14:16:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015301Claim Applied Amount :6312.0
4 , 10/09/2009 18:14:16:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015301Recovered Amount :0.0
4 , 10/09/2009 18:14:16:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015301Default Amount :87500.0
4 , 10/09/2009 18:14:16:726 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:16:726 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:16:898 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:16:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016701Oustanding Amount :17459.0
4 , 10/09/2009 18:14:16:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016701Approved Application Amount :20000.0
4 , 10/09/2009 18:14:16:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016701Claim Applied Amount :6635.0
4 , 10/09/2009 18:14:16:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016701Recovered Amount :10000.0
4 , 10/09/2009 18:14:16:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016701Default Amount :8416.0
4 , 10/09/2009 18:14:16:898 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:16:898 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:17:055 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:17:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024201Oustanding Amount :35000.0
4 , 10/09/2009 18:14:17:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024201Approved Application Amount :35000.0
4 , 10/09/2009 18:14:17:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024201Claim Applied Amount :24667.0
4 , 10/09/2009 18:14:17:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024201Recovered Amount :6090.0
4 , 10/09/2009 18:14:17:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024201Default Amount :7459.0
4 , 10/09/2009 18:14:17:055 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:17:055 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:17:211 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:17:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053401Oustanding Amount :40000.0
4 , 10/09/2009 18:14:17:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053401Approved Application Amount :40000.0
4 , 10/09/2009 18:14:17:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053401Claim Applied Amount :30000.0
4 , 10/09/2009 18:14:17:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053401Recovered Amount :7500.0
4 , 10/09/2009 18:14:17:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053401Default Amount :28910.0
4 , 10/09/2009 18:14:17:211 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:17:211 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:17:351 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:17:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024101Oustanding Amount :92637.0
4 , 10/09/2009 18:14:17:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024101Approved Application Amount :100000.0
4 , 10/09/2009 18:14:17:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024101Claim Applied Amount :72925.0
4 , 10/09/2009 18:14:17:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024101Recovered Amount :0.0
4 , 10/09/2009 18:14:17:351 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024101Default Amount :32500.0
4 , 10/09/2009 18:14:17:351 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:17:351 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:17:539 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:17:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038901Oustanding Amount :3145.0
4 , 10/09/2009 18:14:17:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038901Approved Application Amount :6000.0
4 , 10/09/2009 18:14:17:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038901Claim Applied Amount :2413.0
4 , 10/09/2009 18:14:17:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038901Recovered Amount :3000.0
4 , 10/09/2009 18:14:17:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038901Default Amount :92637.0
4 , 10/09/2009 18:14:17:539 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:17:539 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:17:680 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:17:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Oustanding Amount :75763.0
4 , 10/09/2009 18:14:17:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Approved Application Amount :80000.0
4 , 10/09/2009 18:14:17:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Claim Applied Amount :56822.0
4 , 10/09/2009 18:14:17:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Recovered Amount :0.0
4 , 10/09/2009 18:14:17:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Default Amount :145.0
4 , 10/09/2009 18:14:17:680 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:17:680 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:17:914 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:17:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014901Oustanding Amount :5465.0
4 , 10/09/2009 18:14:17:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014901Approved Application Amount :9000.0
4 , 10/09/2009 18:14:17:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014901Claim Applied Amount :4099.0
4 , 10/09/2009 18:14:17:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014901Recovered Amount :0.0
4 , 10/09/2009 18:14:17:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014901Default Amount :75763.0
4 , 10/09/2009 18:14:17:914 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:17:914 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:18:070 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:18:070 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039001Oustanding Amount :93047.0
4 , 10/09/2009 18:14:18:070 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039001Approved Application Amount :95000.0
4 , 10/09/2009 18:14:18:070 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039001Claim Applied Amount :69785.0
4 , 10/09/2009 18:14:18:070 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039001Recovered Amount :10500.0
4 , 10/09/2009 18:14:18:070 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039001Default Amount :5465.0
4 , 10/09/2009 18:14:18:070 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:18:070 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:18:242 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:18:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09MP010004201Oustanding Amount :124402.0
4 , 10/09/2009 18:14:18:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09MP010004201Approved Application Amount :125000.0
4 , 10/09/2009 18:14:18:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09MP010004201Claim Applied Amount :47906.0
4 , 10/09/2009 18:14:18:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09MP010004201Recovered Amount :61125.0
4 , 10/09/2009 18:14:18:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09MP010004201Default Amount :82547.0
4 , 10/09/2009 18:14:18:242 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:18:242 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:18:383 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:18:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015701Oustanding Amount :12944.0
4 , 10/09/2009 18:14:18:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015701Approved Application Amount :20000.0
4 , 10/09/2009 18:14:18:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015701Claim Applied Amount :9708.0
4 , 10/09/2009 18:14:18:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015701Recovered Amount :0.0
4 , 10/09/2009 18:14:18:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015701Default Amount :63277.0
4 , 10/09/2009 18:14:18:383 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:18:383 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:18:539 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:18:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017101Oustanding Amount :10055.0
4 , 10/09/2009 18:14:18:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017101Approved Application Amount :20000.0
4 , 10/09/2009 18:14:18:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017101Claim Applied Amount :7541.0
4 , 10/09/2009 18:14:18:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017101Recovered Amount :0.0
4 , 10/09/2009 18:14:18:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017101Default Amount :12944.0
4 , 10/09/2009 18:14:18:539 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:18:539 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:18:711 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:18:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Oustanding Amount :60500.0
4 , 10/09/2009 18:14:18:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Approved Application Amount :80000.0
4 , 10/09/2009 18:14:18:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Claim Applied Amount :45375.0
4 , 10/09/2009 18:14:18:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Recovered Amount :0.0
4 , 10/09/2009 18:14:18:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Default Amount :10055.0
4 , 10/09/2009 18:14:18:711 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:18:711 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:18:867 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:18:867 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016301Oustanding Amount :16665.0
4 , 10/09/2009 18:14:18:867 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016301Approved Application Amount :25000.0
4 , 10/09/2009 18:14:18:867 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016301Claim Applied Amount :12499.0
4 , 10/09/2009 18:14:18:867 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016301Recovered Amount :0.0
4 , 10/09/2009 18:14:18:867 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016301Default Amount :60500.0
4 , 10/09/2009 18:14:18:867 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:18:867 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:19:023 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:19:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Oustanding Amount :52850.0
4 , 10/09/2009 18:14:19:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Approved Application Amount :87500.0
4 , 10/09/2009 18:14:19:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Claim Applied Amount :39638.0
4 , 10/09/2009 18:14:19:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Recovered Amount :0.0
4 , 10/09/2009 18:14:19:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Default Amount :16665.0
4 , 10/09/2009 18:14:19:023 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:19:023 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:19:211 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:19:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010013301Oustanding Amount :45890.0
4 , 10/09/2009 18:14:19:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010013301Approved Application Amount :47500.0
4 , 10/09/2009 18:14:19:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010013301Claim Applied Amount :32720.0
4 , 10/09/2009 18:14:19:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010013301Recovered Amount :20700.0
4 , 10/09/2009 18:14:19:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010013301Default Amount :52850.0
4 , 10/09/2009 18:14:19:211 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:19:211 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:19:398 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:19:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010040101Oustanding Amount :22778.0
4 , 10/09/2009 18:14:19:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010040101Approved Application Amount :25000.0
4 , 10/09/2009 18:14:19:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010040101Claim Applied Amount :9929.0
4 , 10/09/2009 18:14:19:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010040101Recovered Amount :14700.0
4 , 10/09/2009 18:14:19:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010040101Default Amount :25190.0
4 , 10/09/2009 18:14:19:398 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:19:398 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:19:555 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:19:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP020007801Oustanding Amount :95000.0
4 , 10/09/2009 18:14:19:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP020007801Approved Application Amount :95000.0
4 , 10/09/2009 18:14:19:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP020007801Claim Applied Amount :78769.0
4 , 10/09/2009 18:14:19:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP020007801Recovered Amount :0.0
4 , 10/09/2009 18:14:19:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP020007801Default Amount :8078.0
4 , 10/09/2009 18:14:19:555 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:19:555 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:19:726 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:19:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07MP010003701Oustanding Amount :75000.0
4 , 10/09/2009 18:14:19:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07MP010003701Approved Application Amount :75000.0
4 , 10/09/2009 18:14:19:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07MP010003701Claim Applied Amount :52275.0
4 , 10/09/2009 18:14:19:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07MP010003701Recovered Amount :0.0
4 , 10/09/2009 18:14:19:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07MP010003701Default Amount :95000.0
4 , 10/09/2009 18:14:19:726 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:19:726 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:19:883 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:19:883 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004801Oustanding Amount :80000.0
4 , 10/09/2009 18:14:19:883 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004801Approved Application Amount :80000.0
4 , 10/09/2009 18:14:19:883 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004801Claim Applied Amount :60000.0
4 , 10/09/2009 18:14:19:883 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004801Recovered Amount :0.0
4 , 10/09/2009 18:14:19:883 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004801Default Amount :75000.0
4 , 10/09/2009 18:14:19:883 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:19:883 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:039 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL08UP020021901Oustanding Amount :25000.0
4 , 10/09/2009 18:14:20:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL08UP020021901Approved Application Amount :25000.0
4 , 10/09/2009 18:14:20:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL08UP020021901Claim Applied Amount :17185.0
4 , 10/09/2009 18:14:20:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL08UP020021901Recovered Amount :5358.0
4 , 10/09/2009 18:14:20:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL08UP020021901Default Amount :80000.0
4 , 10/09/2009 18:14:20:039 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:039 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:195 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003101Oustanding Amount :31500.0
4 , 10/09/2009 18:14:20:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003101Approved Application Amount :40000.0
4 , 10/09/2009 18:14:20:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003101Claim Applied Amount :23184.0
4 , 10/09/2009 18:14:20:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003101Recovered Amount :13300.0
4 , 10/09/2009 18:14:20:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003101Default Amount :19642.0
4 , 10/09/2009 18:14:20:195 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:195 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:320 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014501Oustanding Amount :8949.0
4 , 10/09/2009 18:14:20:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014501Approved Application Amount :9000.0
4 , 10/09/2009 18:14:20:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014501Claim Applied Amount :6712.0
4 , 10/09/2009 18:14:20:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014501Recovered Amount :0.0
4 , 10/09/2009 18:14:20:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014501Default Amount :18200.0
4 , 10/09/2009 18:14:20:320 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:320 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:445 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017301Oustanding Amount :7467.0
