4 , 11/09/2009 11:18:27:245 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:433 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:449 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:464 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
4 , 11/09/2009 11:18:34:480 , ApplicationDAO , checkDuplicate , approvedAppsResultsoracle.jdbc.driver.OracleResultSetImpl@d9
