4 , 22/10/2012 07:03:43:010 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:281 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:283 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:55:284 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090753901
4 , 22/10/2012 07:03:55:285 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:286 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:287 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:288 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:289 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:290 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100108301
4 , 22/10/2012 07:03:55:291 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:292 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:293 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:294 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:296 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:297 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091525701
4 , 22/10/2012 07:03:55:298 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:299 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:303 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:304 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:305 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:307 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091925501
4 , 22/10/2012 07:03:55:308 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:309 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:310 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:311 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:312 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:313 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091858301
4 , 22/10/2012 07:03:55:314 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 22/10/2012 07:03:55:315 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 22/10/2012 07:03:55:316 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:318 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 22/10/2012 07:03:55:319 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:320 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:321 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091840701
4 , 22/10/2012 07:03:55:322 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:323 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:324 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:325 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:326 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:327 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090478601
4 , 22/10/2012 07:03:55:328 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 22/10/2012 07:03:55:330 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 22/10/2012 07:03:55:331 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:335 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 22/10/2012 07:03:55:336 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:337 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:339 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091174301
4 , 22/10/2012 07:03:55:340 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:341 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:342 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:343 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:344 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:345 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100204001
4 , 22/10/2012 07:03:55:346 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:347 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:348 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:349 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:351 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:352 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091925201
4 , 22/10/2012 07:03:55:353 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:354 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:355 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:356 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:357 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:358 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091010901
4 , 22/10/2012 07:03:55:359 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:363 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:365 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:366 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:367 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:368 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091069701
4 , 22/10/2012 07:03:55:369 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:370 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:372 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:373 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:374 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:375 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091708101
4 , 22/10/2012 07:03:55:376 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:380 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:381 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:382 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:384 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:385 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100501201
4 , 22/10/2012 07:03:55:386 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:387 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:388 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:389 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:390 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:55:391 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101527101
4 , 22/10/2012 07:03:55:392 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:393 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:395 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:396 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:397 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:398 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091926101
4 , 22/10/2012 07:03:55:399 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:400 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:401 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:402 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:403 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:404 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101613101
4 , 22/10/2012 07:03:55:405 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:407 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:408 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:409 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:410 , ClaimAction , displayClaimApproval() , memId :000100380000
4 , 22/10/2012 07:03:55:411 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12HP100565701
4 , 22/10/2012 07:03:55:412 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:413 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:414 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:419 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:420 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 22/10/2012 07:03:55:424 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090044601
4 , 22/10/2012 07:03:55:425 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:426 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:428 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:429 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:430 , ClaimAction , displayClaimApproval() , memId :000100710000
4 , 22/10/2012 07:03:55:431 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101257701
4 , 22/10/2012 07:03:55:432 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:433 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:434 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:435 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:436 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 22/10/2012 07:03:55:437 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB100497901
4 , 22/10/2012 07:03:55:439 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:440 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:441 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:442 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:443 , ClaimAction , displayClaimApproval() , memId :000500430000
4 , 22/10/2012 07:03:55:444 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AP090055501
4 , 22/10/2012 07:03:55:445 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:446 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:447 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:448 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:452 , ClaimAction , displayClaimApproval() , memId :000100600000
4 , 22/10/2012 07:03:55:454 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UT100134301
4 , 22/10/2012 07:03:55:455 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:456 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:457 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:458 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:459 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 22/10/2012 07:03:55:460 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101013601
4 , 22/10/2012 07:03:55:462 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:463 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:464 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:465 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:466 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 22/10/2012 07:03:55:467 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101331401
4 , 22/10/2012 07:03:55:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:469 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:470 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:471 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:472 , ClaimAction , displayClaimApproval() , memId :001500240000
4 , 22/10/2012 07:03:55:473 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102865201
4 , 22/10/2012 07:03:55:475 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:476 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:477 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:478 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:479 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 22/10/2012 07:03:55:480 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102213401
4 , 22/10/2012 07:03:55:481 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:482 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:483 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:484 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:485 , ClaimAction , displayClaimApproval() , memId :001500460000
4 , 22/10/2012 07:03:55:486 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101620901
4 , 22/10/2012 07:03:55:488 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:489 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:490 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:491 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:492 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 22/10/2012 07:03:55:493 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090046001
4 , 22/10/2012 07:03:55:494 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:495 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:496 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:498 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:502 , ClaimAction , displayClaimApproval() , memId :001900050000
4 , 22/10/2012 07:03:55:503 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12DE100190301
4 , 22/10/2012 07:03:55:505 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:506 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:507 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:508 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:509 , ClaimAction , displayClaimApproval() , memId :000100480000
4 , 22/10/2012 07:03:55:510 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP090274001
4 , 22/10/2012 07:03:55:511 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:512 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:513 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:515 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:516 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 22/10/2012 07:03:55:517 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101889001
4 , 22/10/2012 07:03:55:518 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:519 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:520 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:521 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:522 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 22/10/2012 07:03:55:523 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090088701
4 , 22/10/2012 07:03:55:524 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:525 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:526 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:528 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:529 , ClaimAction , displayClaimApproval() , memId :000500070000
4 , 22/10/2012 07:03:55:530 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR090391401
4 , 22/10/2012 07:03:55:530 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:531 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:533 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:534 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:535 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 22/10/2012 07:03:55:536 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090280201
4 , 22/10/2012 07:03:55:537 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:538 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:539 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:543 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:545 , ClaimAction , displayClaimApproval() , memId :001500330000
4 , 22/10/2012 07:03:55:546 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100228301
4 , 22/10/2012 07:03:55:547 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:548 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:549 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:550 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:551 , ClaimAction , displayClaimApproval() , memId :000100250000
4 , 22/10/2012 07:03:55:552 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI090274001
4 , 22/10/2012 07:03:55:553 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:554 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:555 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:557 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:558 , ClaimAction , displayClaimApproval() , memId :002100370000
4 , 22/10/2012 07:03:55:559 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE080543901
4 , 22/10/2012 07:03:55:560 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:561 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:562 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:563 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:564 , ClaimAction , displayClaimApproval() , memId :000100340000
4 , 22/10/2012 07:03:55:566 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12HA100132701
4 , 22/10/2012 07:03:55:567 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:568 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:569 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:570 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:571 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 22/10/2012 07:03:55:572 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090110501
4 , 22/10/2012 07:03:55:573 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:574 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:575 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:576 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:577 , ClaimAction , displayClaimApproval() , memId :000500120000
4 , 22/10/2012 07:03:55:579 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE100130701
4 , 22/10/2012 07:03:55:580 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:581 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:582 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:583 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:584 , ClaimAction , displayClaimApproval() , memId :002504360000
4 , 22/10/2012 07:03:55:585 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100246501
4 , 22/10/2012 07:03:55:586 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:587 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:588 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:589 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:590 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 22/10/2012 07:03:55:592 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB110153001
4 , 22/10/2012 07:03:55:593 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:594 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:595 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:596 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:599 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:601 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091877401
4 , 22/10/2012 07:03:55:602 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:603 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:604 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:605 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:609 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:610 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100496201
4 , 22/10/2012 07:03:55:614 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:616 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:617 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:618 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:619 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:620 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101331701
4 , 22/10/2012 07:03:55:621 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:622 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:624 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:625 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:626 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:627 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090492001
4 , 22/10/2012 07:03:55:628 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:632 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:634 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:635 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:636 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:637 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091853301
4 , 22/10/2012 07:03:55:638 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 22/10/2012 07:03:55:642 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 22/10/2012 07:03:55:644 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:645 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 22/10/2012 07:03:55:646 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:647 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:648 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100174001
4 , 22/10/2012 07:03:55:649 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:650 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:651 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:653 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:55:654 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:55:655 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100511801
4 , 22/10/2012 07:03:55:656 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:55:657 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:55:658 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:55:659 , ClaimAction , displayClaimApproval() , ##################
