4 , 22/10/2012 07:02:45:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478601Claim Applied Amount :28114.0
4 , 22/10/2012 07:03:40:277 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:279 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:280 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:281 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:283 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091231001
4 , 22/10/2012 07:03:40:284 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:285 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:286 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:288 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:289 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 22/10/2012 07:03:40:290 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100312601
4 , 22/10/2012 07:03:40:292 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:293 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:294 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:295 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:296 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:297 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100176201
4 , 22/10/2012 07:03:40:299 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:300 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:301 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:302 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:303 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:40:304 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090674201
4 , 22/10/2012 07:03:40:305 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:306 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:308 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:308 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:309 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:311 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091176501
4 , 22/10/2012 07:03:40:312 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:313 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:314 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:315 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:316 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:317 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091074701
4 , 22/10/2012 07:03:40:318 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:319 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:320 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:321 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:322 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:324 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091823801
4 , 22/10/2012 07:03:40:325 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:326 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:327 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:328 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:329 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:40:330 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090871001
4 , 22/10/2012 07:03:40:331 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:333 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:334 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:335 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:336 , ClaimAction , displayClaimApproval() , memId :001500460000
4 , 22/10/2012 07:03:40:337 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102704001
4 , 22/10/2012 07:03:40:338 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:340 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:341 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:342 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:344 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 22/10/2012 07:03:40:345 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101881601
4 , 22/10/2012 07:03:40:346 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:348 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:349 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:350 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:351 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 22/10/2012 07:03:40:353 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102199401
4 , 22/10/2012 07:03:40:354 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:355 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:356 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:357 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:358 , ClaimAction , displayClaimApproval() , memId :001900040000
4 , 22/10/2012 07:03:40:359 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN090596601
4 , 22/10/2012 07:03:40:360 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:361 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:362 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:364 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:366 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 22/10/2012 07:03:40:368 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101103601
4 , 22/10/2012 07:03:40:369 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:370 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:372 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:372 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:373 , ClaimAction , displayClaimApproval() , memId :003400010000
4 , 22/10/2012 07:03:40:375 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MA100421801
4 , 22/10/2012 07:03:40:376 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:377 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:378 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:381 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:383 , ClaimAction , displayClaimApproval() , memId :000100060000
4 , 22/10/2012 07:03:40:384 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12PU100269201
4 , 22/10/2012 07:03:40:385 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:386 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:387 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:388 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:389 , ClaimAction , displayClaimApproval() , memId :002501060000
4 , 22/10/2012 07:03:40:390 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100345001
4 , 22/10/2012 07:03:40:391 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:392 , ClaimAction , displayClaimApproval() , forwardedToUser :ROMRAIN0001
4 , 22/10/2012 07:03:40:393 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:394 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:396 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 22/10/2012 07:03:40:396 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB091246501
4 , 22/10/2012 07:03:40:397 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:399 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:402 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:403 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:405 , ClaimAction , displayClaimApproval() , memId :003000010000
4 , 22/10/2012 07:03:40:405 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100492601
4 , 22/10/2012 07:03:40:407 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:408 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:409 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:410 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:411 , ClaimAction , displayClaimApproval() , memId :000500460000
4 , 22/10/2012 07:03:40:412 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101069101
4 , 22/10/2012 07:03:40:413 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:414 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:415 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:416 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:417 , ClaimAction , displayClaimApproval() , memId :000100090000
4 , 22/10/2012 07:03:40:418 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100356201
4 , 22/10/2012 07:03:40:419 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:420 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:421 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:422 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:426 , ClaimAction , displayClaimApproval() , memId :000100090000
4 , 22/10/2012 07:03:40:427 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102339301
4 , 22/10/2012 07:03:40:428 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:429 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:430 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:431 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:432 , ClaimAction , displayClaimApproval() , memId :002501050000
4 , 22/10/2012 07:03:40:433 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100658301
4 , 22/10/2012 07:03:40:435 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:436 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:438 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:439 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:440 , ClaimAction , displayClaimApproval() , memId :003500000000
4 , 22/10/2012 07:03:40:441 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101565201
4 , 22/10/2012 07:03:40:442 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:444 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:445 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:449 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:450 , ClaimAction , displayClaimApproval() , memId :000100090000
4 , 22/10/2012 07:03:40:452 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102908801
4 , 22/10/2012 07:03:40:455 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:457 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:458 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:459 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:460 , ClaimAction , displayClaimApproval() , memId :002500170000
4 , 22/10/2012 07:03:40:462 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12CG100006501
4 , 22/10/2012 07:03:40:463 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:464 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:465 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:466 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:467 , ClaimAction , displayClaimApproval() , memId :002501600000
4 , 22/10/2012 07:03:40:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101182101
4 , 22/10/2012 07:03:40:469 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:470 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:471 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:472 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:473 , ClaimAction , displayClaimApproval() , memId :001900020000
4 , 22/10/2012 07:03:40:474 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB110215301
4 , 22/10/2012 07:03:40:475 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:479 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:517 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:518 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:519 , ClaimAction , displayClaimApproval() , memId :001500060000
4 , 22/10/2012 07:03:40:520 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR080252001
4 , 22/10/2012 07:03:40:521 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:522 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:524 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:525 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:526 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 22/10/2012 07:03:40:527 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101099801
4 , 22/10/2012 07:03:40:528 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:529 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:530 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:531 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:532 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 22/10/2012 07:03:40:533 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101812201
4 , 22/10/2012 07:03:40:534 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:535 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:536 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:538 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:540 , ClaimAction , displayClaimApproval() , memId :000100050000
4 , 22/10/2012 07:03:40:541 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12CG100004801
4 , 22/10/2012 07:03:40:542 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:544 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:545 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:546 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:548 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 22/10/2012 07:03:40:549 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102198201
4 , 22/10/2012 07:03:40:550 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:552 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:553 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:554 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:555 , ClaimAction , displayClaimApproval() , memId :000100340000
4 , 22/10/2012 07:03:40:556 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12HA100135501
4 , 22/10/2012 07:03:40:557 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:558 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:559 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:560 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:561 , ClaimAction , displayClaimApproval() , memId :000400330000
4 , 22/10/2012 07:03:40:562 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101604901
4 , 22/10/2012 07:03:40:564 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:568 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:571 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:572 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:573 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:575 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090490901
4 , 22/10/2012 07:03:40:576 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:578 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:579 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:580 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:581 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:40:582 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091270101
4 , 22/10/2012 07:03:40:583 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:584 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:585 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:586 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:588 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:589 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091529201
4 , 22/10/2012 07:03:40:590 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:591 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:593 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:594 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:596 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:597 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100174401
4 , 22/10/2012 07:03:40:598 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:599 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:600 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:601 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:602 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 22/10/2012 07:03:40:606 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102548301
4 , 22/10/2012 07:03:40:607 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:608 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:609 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:610 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:614 , ClaimAction , displayClaimApproval() , memId :002501530000
4 , 22/10/2012 07:03:40:615 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101479401
4 , 22/10/2012 07:03:40:617 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:618 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:619 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:620 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:621 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 22/10/2012 07:03:40:622 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA090688101
4 , 22/10/2012 07:03:40:623 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:624 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:625 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:626 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:628 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:629 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091598301
4 , 22/10/2012 07:03:40:630 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:632 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:633 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:636 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:640 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:641 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091110401
4 , 22/10/2012 07:03:40:642 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:644 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:645 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:645 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:647 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:40:648 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091284901
4 , 22/10/2012 07:03:40:649 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:650 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:652 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:653 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:654 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:656 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090501301
4 , 22/10/2012 07:03:40:657 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:658 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:659 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:660 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:661 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:662 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091220701
4 , 22/10/2012 07:03:40:663 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:664 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:665 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:667 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:668 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 22/10/2012 07:03:40:670 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091843501
4 , 22/10/2012 07:03:40:673 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:674 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:676 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:677 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:678 , ClaimAction , displayClaimApproval() , memId :002400000000
4 , 22/10/2012 07:03:40:679 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102938201
4 , 22/10/2012 07:03:40:680 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:681 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:682 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:683 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:684 , ClaimAction , displayClaimApproval() , memId :000500320000
4 , 22/10/2012 07:03:40:685 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12DE100003201
4 , 22/10/2012 07:03:40:686 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:687 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:688 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:689 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:690 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 22/10/2012 07:03:40:691 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101022201
4 , 22/10/2012 07:03:40:692 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 22/10/2012 07:03:40:693 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 22/10/2012 07:03:40:697 , ClaimAction , displayClaimApproval() , ###################
4 , 22/10/2012 07:03:40:698 , ClaimAction , displayClaimApproval() , ##################
4 , 22/10/2012 07:03:40:700 , ClaimAction , displayClaimApproval() , memId :000100580000
