4 , 23/10/2012 04:44:17:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE100116101Default Amount :40000.0
4 , 23/10/2012 04:45:00:614 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Approved Application Amount :1000000.0
4 , 23/10/2012 04:45:00:629 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Claim Applied Amount :477380.0
4 , 23/10/2012 04:45:00:629 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Recovered Amount :0.0
4 , 23/10/2012 04:45:00:629 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Default Amount :10127.0
4 , 23/10/2012 04:45:00:629 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:629 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:645 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:645 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090066501Oustanding Amount :29750.0
4 , 23/10/2012 04:45:00:645 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090066501Approved Application Amount :29750.0
4 , 23/10/2012 04:45:00:645 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090066501Claim Applied Amount :23800.0
4 , 23/10/2012 04:45:00:645 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090066501Recovered Amount :0.0
4 , 23/10/2012 04:45:00:645 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090066501Default Amount :110000.0
4 , 23/10/2012 04:45:00:645 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:645 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:692 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Oustanding Amount :308008.0
4 , 23/10/2012 04:45:00:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Approved Application Amount :414000.0
4 , 23/10/2012 04:45:00:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Claim Applied Amount :259995.0
4 , 23/10/2012 04:45:00:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Recovered Amount :0.0
4 , 23/10/2012 04:45:00:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Default Amount :664797.0
4 , 23/10/2012 04:45:00:692 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:692 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:707 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:707 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091686801Oustanding Amount :446732.0
4 , 23/10/2012 04:45:00:707 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091686801Approved Application Amount :500000.0
4 , 23/10/2012 04:45:00:723 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091686801Claim Applied Amount :243195.0
4 , 23/10/2012 04:45:00:723 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091686801Recovered Amount :0.0
4 , 23/10/2012 04:45:00:723 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091686801Default Amount :29750.0
4 , 23/10/2012 04:45:00:723 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:723 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:754 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:754 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Oustanding Amount :397565.0
4 , 23/10/2012 04:45:00:754 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Approved Application Amount :400000.0
4 , 23/10/2012 04:45:00:754 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Claim Applied Amount :281674.0
4 , 23/10/2012 04:45:00:754 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Recovered Amount :0.0
4 , 23/10/2012 04:45:00:754 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Default Amount :308008.0
4 , 23/10/2012 04:45:00:770 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:770 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:785 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:785 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100427201Oustanding Amount :89767.0
4 , 23/10/2012 04:45:00:785 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100427201Approved Application Amount :95000.0
4 , 23/10/2012 04:45:00:785 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100427201Claim Applied Amount :64767.0
4 , 23/10/2012 04:45:00:785 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100427201Recovered Amount :0.0
4 , 23/10/2012 04:45:00:785 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100427201Default Amount :446732.0
4 , 23/10/2012 04:45:00:801 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:801 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:832 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:832 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101114101Oustanding Amount :70000.0
4 , 23/10/2012 04:45:00:832 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101114101Approved Application Amount :70000.0
4 , 23/10/2012 04:45:00:832 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101114101Claim Applied Amount :70000.0
4 , 23/10/2012 04:45:00:832 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101114101Recovered Amount :0.0
4 , 23/10/2012 04:45:00:832 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101114101Default Amount :397565.0
4 , 23/10/2012 04:45:00:832 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:832 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:863 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:863 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100770601Oustanding Amount :5544.0
4 , 23/10/2012 04:45:00:863 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100770601Approved Application Amount :6900.0
4 , 23/10/2012 04:45:00:863 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100770601Claim Applied Amount :4208.0
4 , 23/10/2012 04:45:00:863 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100770601Recovered Amount :0.0
4 , 23/10/2012 04:45:00:863 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100770601Default Amount :89767.0
4 , 23/10/2012 04:45:00:863 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:863 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:894 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090610501Oustanding Amount :134995.0
4 , 23/10/2012 04:45:00:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090610501Approved Application Amount :150000.0
4 , 23/10/2012 04:45:00:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090610501Claim Applied Amount :51195.0
4 , 23/10/2012 04:45:00:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090610501Recovered Amount :0.0
4 , 23/10/2012 04:45:00:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090610501Default Amount :70000.0
4 , 23/10/2012 04:45:00:910 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:910 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:926 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:926 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080223501Oustanding Amount :211814.0
4 , 23/10/2012 04:45:00:926 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080223501Approved Application Amount :218000.0
4 , 23/10/2012 04:45:00:926 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080223501Claim Applied Amount :160404.0
4 , 23/10/2012 04:45:00:926 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080223501Recovered Amount :0.0
4 , 23/10/2012 04:45:00:926 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080223501Default Amount :5544.0
4 , 23/10/2012 04:45:00:926 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:926 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:00:972 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:00:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102701Oustanding Amount :4924.0
4 , 23/10/2012 04:45:00:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102701Approved Application Amount :6900.0
4 , 23/10/2012 04:45:00:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102701Claim Applied Amount :3743.0
4 , 23/10/2012 04:45:00:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102701Recovered Amount :0.0
4 , 23/10/2012 04:45:00:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101102701Default Amount :134995.0
4 , 23/10/2012 04:45:00:988 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:00:988 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:004 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:004 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100659601Oustanding Amount :90974.0
4 , 23/10/2012 04:45:01:004 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100659601Approved Application Amount :110000.0
4 , 23/10/2012 04:45:01:004 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100659601Claim Applied Amount :59170.0
4 , 23/10/2012 04:45:01:004 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100659601Recovered Amount :0.0
4 , 23/10/2012 04:45:01:004 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100659601Default Amount :211814.0
4 , 23/10/2012 04:45:01:004 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:004 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:050 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:050 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Oustanding Amount :14049.0
4 , 23/10/2012 04:45:01:050 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Approved Application Amount :15000.0
4 , 23/10/2012 04:45:01:050 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Claim Applied Amount :6505.05
4 , 23/10/2012 04:45:01:066 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Recovered Amount :0.0
4 , 23/10/2012 04:45:01:066 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Default Amount :4924.0
4 , 23/10/2012 04:45:01:066 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:066 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:082 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:082 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100722101Oustanding Amount :268382.0
4 , 23/10/2012 04:45:01:082 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100722101Approved Application Amount :285000.0
4 , 23/10/2012 04:45:01:097 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100722101Claim Applied Amount :224346.0
4 , 23/10/2012 04:45:01:097 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100722101Recovered Amount :0.0
4 , 23/10/2012 04:45:01:097 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100722101Default Amount :90974.0
4 , 23/10/2012 04:45:01:097 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:097 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:128 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:128 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Oustanding Amount :462143.0
4 , 23/10/2012 04:45:01:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Approved Application Amount :500000.0
4 , 23/10/2012 04:45:01:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Claim Applied Amount :454915.0
4 , 23/10/2012 04:45:01:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Recovered Amount :0.0
4 , 23/10/2012 04:45:01:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Default Amount :14049.0
4 , 23/10/2012 04:45:01:144 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:144 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:160 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:160 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100887001Oustanding Amount :39919.01
4 , 23/10/2012 04:45:01:160 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100887001Approved Application Amount :40000.0
4 , 23/10/2012 04:45:01:175 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100887001Claim Applied Amount :34000.0
4 , 23/10/2012 04:45:01:175 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100887001Recovered Amount :0.0
4 , 23/10/2012 04:45:01:175 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100887001Default Amount :268382.0
4 , 23/10/2012 04:45:01:175 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:175 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:206 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:206 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Oustanding Amount :5641.0
4 , 23/10/2012 04:45:01:206 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Approved Application Amount :6800.0
4 , 23/10/2012 04:45:01:206 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Claim Applied Amount :5675.0
4 , 23/10/2012 04:45:01:206 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Recovered Amount :0.0
4 , 23/10/2012 04:45:01:206 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Default Amount :462143.0
4 , 23/10/2012 04:45:01:206 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:206 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:238 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:238 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996801Oustanding Amount :17463.0
4 , 23/10/2012 04:45:01:238 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996801Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:238 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996801Claim Applied Amount :14862.0
4 , 23/10/2012 04:45:01:238 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996801Recovered Amount :0.0
4 , 23/10/2012 04:45:01:238 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996801Default Amount :39919.01
4 , 23/10/2012 04:45:01:238 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:253 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:284 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:284 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101131201Oustanding Amount :130000.0
4 , 23/10/2012 04:45:01:284 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101131201Approved Application Amount :130000.0
4 , 23/10/2012 04:45:01:284 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101131201Claim Applied Amount :110500.0
4 , 23/10/2012 04:45:01:284 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101131201Recovered Amount :0.0
4 , 23/10/2012 04:45:01:284 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101131201Default Amount :5641.0
4 , 23/10/2012 04:45:01:284 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:284 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:316 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:316 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218001Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:316 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218001Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:316 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218001Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:316 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218001Recovered Amount :0.0
4 , 23/10/2012 04:45:01:316 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218001Default Amount :17463.0
4 , 23/10/2012 04:45:01:316 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:316 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:362 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091283901Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091283901Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091283901Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091283901Recovered Amount :0.0
4 , 23/10/2012 04:45:01:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091283901Default Amount :130000.0
4 , 23/10/2012 04:45:01:362 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:362 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:378 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:378 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090376801Oustanding Amount :15366.0
4 , 23/10/2012 04:45:01:378 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090376801Approved Application Amount :25000.0
4 , 23/10/2012 04:45:01:394 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090376801Claim Applied Amount :11525.0
4 , 23/10/2012 04:45:01:394 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090376801Recovered Amount :0.0
4 , 23/10/2012 04:45:01:394 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090376801Default Amount :50000.0
4 , 23/10/2012 04:45:01:394 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:394 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:440 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:440 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091849901Oustanding Amount :58461.0
4 , 23/10/2012 04:45:01:440 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091849901Approved Application Amount :60000.0
4 , 23/10/2012 04:45:01:440 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091849901Claim Applied Amount :49692.0
4 , 23/10/2012 04:45:01:440 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091849901Recovered Amount :0.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091849901Default Amount :50000.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:456 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:456 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592801Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592801Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592801Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592801Recovered Amount :0.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592801Default Amount :15366.0
4 , 23/10/2012 04:45:01:456 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:472 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:518 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:518 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091009801Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:518 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091009801Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:518 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091009801Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091009801Recovered Amount :0.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091009801Default Amount :58461.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:534 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:534 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625701Oustanding Amount :40000.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625701Approved Application Amount :40000.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625701Claim Applied Amount :34000.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625701Recovered Amount :0.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625701Default Amount :50000.0
4 , 23/10/2012 04:45:01:534 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:534 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:596 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101466901Oustanding Amount :100000.0
4 , 23/10/2012 04:45:01:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101466901Approved Application Amount :100000.0
4 , 23/10/2012 04:45:01:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101466901Claim Applied Amount :85000.0
4 , 23/10/2012 04:45:01:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101466901Recovered Amount :0.0
4 , 23/10/2012 04:45:01:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101466901Default Amount :50000.0
4 , 23/10/2012 04:45:01:596 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
