4 , 23/10/2012 04:47:20:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101716301Claim Applied Amount :40000.0
4 , 23/10/2012 04:47:45:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091167201Default Amount :49825.0
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:478 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:478 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP080031201Oustanding Amount :195000.0
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP080031201Approved Application Amount :195000.0
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP080031201Claim Applied Amount :165750.0
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP080031201Recovered Amount :0.0
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP080031201Default Amount :70000.0
4 , 23/10/2012 04:47:45:478 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:478 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:524 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:524 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090489701Oustanding Amount :41472.0
4 , 23/10/2012 04:47:45:540 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:540 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090489701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:540 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091259901Oustanding Amount :25000.0
4 , 23/10/2012 04:47:45:540 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090489701Claim Applied Amount :35252.0
4 , 23/10/2012 04:47:45:540 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091259901Approved Application Amount :25000.0
4 , 23/10/2012 04:47:45:540 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090489701Recovered Amount :0.0
4 , 23/10/2012 04:47:45:556 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:556 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091259901Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:45:556 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090489701Default Amount :24431.0
4 , 23/10/2012 04:47:45:556 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090264201Oustanding Amount :19484.0
4 , 23/10/2012 04:47:45:556 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091259901Recovered Amount :0.0
4 , 23/10/2012 04:47:45:556 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090264201Approved Application Amount :27500.0
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091259901Default Amount :50000.0
4 , 23/10/2012 04:47:45:571 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090264201Claim Applied Amount :16064.0
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:571 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090264201Recovered Amount :0.0
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090264201Default Amount :195000.0
4 , 23/10/2012 04:47:45:571 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:571 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:634 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938801Oustanding Amount :50000.0
4 , 23/10/2012 04:47:45:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938801Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:649 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938801Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:45:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101330001Oustanding Amount :509594.0
4 , 23/10/2012 04:47:45:649 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938801Recovered Amount :0.0
4 , 23/10/2012 04:47:45:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101330001Approved Application Amount :525000.0
4 , 23/10/2012 04:47:45:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091573501Oustanding Amount :60000.0
4 , 23/10/2012 04:47:45:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938801Default Amount :41472.0
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101330001Claim Applied Amount :509594.0
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091573501Approved Application Amount :60000.0
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101330001Recovered Amount :0.0
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091573501Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:45:665 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101330001Default Amount :19484.0
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091573501Recovered Amount :0.0
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091573501Default Amount :25000.0
4 , 23/10/2012 04:47:45:665 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:665 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:665 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:727 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:727 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101341301Oustanding Amount :33854.0
4 , 23/10/2012 04:47:45:727 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101341301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:727 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101341301Claim Applied Amount :28776.0
4 , 23/10/2012 04:47:45:743 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101341301Recovered Amount :0.0
4 , 23/10/2012 04:47:45:743 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101341301Default Amount :50000.0
4 , 23/10/2012 04:47:45:743 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:743 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:743 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:743 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:743 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149801Oustanding Amount :50000.0
4 , 23/10/2012 04:47:45:743 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592301Oustanding Amount :50000.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149801Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149801Claim Applied Amount :37500.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592301Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149801Recovered Amount :0.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592301Recovered Amount :0.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102149801Default Amount :509594.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592301Default Amount :60000.0
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:758 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:758 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:774 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:821 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090469601Oustanding Amount :60000.0
4 , 23/10/2012 04:47:45:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090469601Approved Application Amount :60000.0
4 , 23/10/2012 04:47:45:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090469601Claim Applied Amount :60000.0
4 , 23/10/2012 04:47:45:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090469601Recovered Amount :0.0
4 , 23/10/2012 04:47:45:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090469601Default Amount :33854.0
4 , 23/10/2012 04:47:45:836 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:836 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:852 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:852 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:852 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101677401Oustanding Amount :270000.0
4 , 23/10/2012 04:47:45:852 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090514001Oustanding Amount :100000.0
4 , 23/10/2012 04:47:45:852 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101677401Approved Application Amount :270000.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090514001Approved Application Amount :100000.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101677401Claim Applied Amount :270000.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090514001Claim Applied Amount :85000.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101677401Recovered Amount :0.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090514001Recovered Amount :0.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101677401Default Amount :50000.0
4 , 23/10/2012 04:47:45:868 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090514001Default Amount :50000.0
4 , 23/10/2012 04:47:45:883 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:883 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:883 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:883 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:899 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591301Oustanding Amount :150000.0
4 , 23/10/2012 04:47:45:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591301Approved Application Amount :150000.0
4 , 23/10/2012 04:47:45:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591301Claim Applied Amount :127500.0
4 , 23/10/2012 04:47:45:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591301Recovered Amount :0.0
4 , 23/10/2012 04:47:45:914 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591301Default Amount :60000.0
4 , 23/10/2012 04:47:45:914 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:914 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:961 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:961 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:961 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100539301Oustanding Amount :50000.0
4 , 23/10/2012 04:47:45:961 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091204001Oustanding Amount :50000.0
4 , 23/10/2012 04:47:45:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100539301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091204001Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100539301Claim Applied Amount :50000.0
4 , 23/10/2012 04:47:45:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091204001Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100539301Recovered Amount :0.0
4 , 23/10/2012 04:47:45:992 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091204001Recovered Amount :0.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100539301Default Amount :270000.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090739301Oustanding Amount :50000.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091204001Default Amount :100000.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090739301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:45:992 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090739301Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:45:992 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090739301Recovered Amount :0.0
4 , 23/10/2012 04:47:45:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090739301Default Amount :150000.0
4 , 23/10/2012 04:47:46:008 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:008 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:070 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:070 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090280001Oustanding Amount :9492.0
4 , 23/10/2012 04:47:46:086 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090280001Approved Application Amount :15000.0
4 , 23/10/2012 04:47:46:086 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:086 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:086 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090280001Claim Applied Amount :9492.0
4 , 23/10/2012 04:47:46:086 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109701Oustanding Amount :50000.0
4 , 23/10/2012 04:47:46:086 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294401Oustanding Amount :70000.0
4 , 23/10/2012 04:47:46:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090280001Recovered Amount :0.0
4 , 23/10/2012 04:47:46:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294401Approved Application Amount :70000.0
4 , 23/10/2012 04:47:46:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090280001Default Amount :50000.0
4 , 23/10/2012 04:47:46:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109701Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:46:117 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294401Claim Applied Amount :59500.0
4 , 23/10/2012 04:47:46:117 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:117 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109701Recovered Amount :0.0
4 , 23/10/2012 04:47:46:117 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294401Recovered Amount :0.0
4 , 23/10/2012 04:47:46:133 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:133 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109701Default Amount :50000.0
4 , 23/10/2012 04:47:46:133 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294401Default Amount :50000.0
4 , 23/10/2012 04:47:46:133 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:133 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:133 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:133 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:195 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171901Oustanding Amount :35000.0
4 , 23/10/2012 04:47:46:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171901Approved Application Amount :35000.0
4 , 23/10/2012 04:47:46:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171901Claim Applied Amount :27149.0
4 , 23/10/2012 04:47:46:195 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171901Recovered Amount :0.0
4 , 23/10/2012 04:47:46:211 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171901Default Amount :9492.0
4 , 23/10/2012 04:47:46:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091605901Oustanding Amount :50000.0
4 , 23/10/2012 04:47:46:211 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:211 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091605901Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100466801Oustanding Amount :298941.0
4 , 23/10/2012 04:47:46:226 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091605901Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100466801Approved Application Amount :300000.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091605901Recovered Amount :0.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100466801Claim Applied Amount :275000.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091605901Default Amount :50000.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100466801Recovered Amount :0.0
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100466801Default Amount :70000.0
4 , 23/10/2012 04:47:46:226 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:242 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:242 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:273 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:273 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100035701Oustanding Amount :120000.0
4 , 23/10/2012 04:47:46:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100035701Approved Application Amount :120000.0
4 , 23/10/2012 04:47:46:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100035701Claim Applied Amount :82064.0
4 , 23/10/2012 04:47:46:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100035701Recovered Amount :0.0
4 , 23/10/2012 04:47:46:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100035701Default Amount :35000.0
4 , 23/10/2012 04:47:46:289 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:304 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:304 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:304 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091934301Oustanding Amount :50000.0
4 , 23/10/2012 04:47:46:304 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:304 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091934301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:304 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090762101Oustanding Amount :34959.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091934301Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090762101Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091934301Recovered Amount :0.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090762101Claim Applied Amount :27373.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091934301Default Amount :50000.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090762101Recovered Amount :0.0
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090762101Default Amount :298941.0
4 , 23/10/2012 04:47:46:320 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:320 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:320 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:382 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:382 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR080107401Oustanding Amount :77337.0
4 , 23/10/2012 04:47:46:382 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR080107401Approved Application Amount :80000.0
