4 , 23/10/2012 06:29:40:409 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720001Claim Applied Amount :42500.0
4 , 23/10/2012 06:31:00:834 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080549001Recovered Amount :0.0
4 , 23/10/2012 06:31:00:834 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080549001Default Amount :75000.0
4 , 23/10/2012 06:31:00:835 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:00:836 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:00:906 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:00:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678501Oustanding Amount :48660.0
4 , 23/10/2012 06:31:00:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678501Approved Application Amount :50000.0
4 , 23/10/2012 06:31:00:908 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678501Claim Applied Amount :37322.0
4 , 23/10/2012 06:31:00:909 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678501Recovered Amount :0.0
4 , 23/10/2012 06:31:00:910 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678501Default Amount :500000.0
4 , 23/10/2012 06:31:00:911 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:00:912 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:00:983 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:00:986 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091916301Oustanding Amount :40000.0
4 , 23/10/2012 06:31:00:989 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091916301Approved Application Amount :40000.0
4 , 23/10/2012 06:31:00:991 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091916301Claim Applied Amount :34000.0
4 , 23/10/2012 06:31:00:994 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091916301Recovered Amount :0.0
4 , 23/10/2012 06:31:00:996 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091916301Default Amount :48660.0
4 , 23/10/2012 06:31:00:998 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:002 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:070 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:071 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091557801Oustanding Amount :150000.0
4 , 23/10/2012 06:31:01:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091557801Approved Application Amount :150000.0
4 , 23/10/2012 06:31:01:074 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091557801Claim Applied Amount :127500.0
4 , 23/10/2012 06:31:01:075 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091557801Recovered Amount :0.0
4 , 23/10/2012 06:31:01:076 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091557801Default Amount :40000.0
4 , 23/10/2012 06:31:01:077 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:078 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:152 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:155 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716701Oustanding Amount :25000.0
4 , 23/10/2012 06:31:01:157 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716701Approved Application Amount :25000.0
4 , 23/10/2012 06:31:01:160 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716701Claim Applied Amount :21250.0
4 , 23/10/2012 06:31:01:162 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716701Recovered Amount :0.0
4 , 23/10/2012 06:31:01:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090716701Default Amount :150000.0
4 , 23/10/2012 06:31:01:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:174 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:268 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:269 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101124101Oustanding Amount :13176.0
4 , 23/10/2012 06:31:01:271 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101124101Approved Application Amount :25000.0
4 , 23/10/2012 06:31:01:272 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101124101Claim Applied Amount :12169.0
4 , 23/10/2012 06:31:01:273 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101124101Recovered Amount :0.0
4 , 23/10/2012 06:31:01:274 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101124101Default Amount :25000.0
4 , 23/10/2012 06:31:01:275 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:276 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:341 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091568501Oustanding Amount :50000.0
4 , 23/10/2012 06:31:01:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091568501Approved Application Amount :50000.0
4 , 23/10/2012 06:31:01:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091568501Claim Applied Amount :42500.0
4 , 23/10/2012 06:31:01:346 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091568501Recovered Amount :0.0
4 , 23/10/2012 06:31:01:347 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091568501Default Amount :13176.0
4 , 23/10/2012 06:31:01:348 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:350 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:431 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:432 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189001Oustanding Amount :30000.0
4 , 23/10/2012 06:31:01:433 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189001Approved Application Amount :30000.0
4 , 23/10/2012 06:31:01:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189001Claim Applied Amount :25500.0
4 , 23/10/2012 06:31:01:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189001Recovered Amount :0.0
4 , 23/10/2012 06:31:01:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189001Default Amount :50000.0
4 , 23/10/2012 06:31:01:439 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:440 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:518 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:521 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091702701Oustanding Amount :60000.0
4 , 23/10/2012 06:31:01:524 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091702701Approved Application Amount :60000.0
4 , 23/10/2012 06:31:01:526 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091702701Claim Applied Amount :51000.0
4 , 23/10/2012 06:31:01:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091702701Recovered Amount :0.0
4 , 23/10/2012 06:31:01:533 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091702701Default Amount :30000.0
4 , 23/10/2012 06:31:01:535 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:536 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:606 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:610 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091814501Oustanding Amount :70000.0
4 , 23/10/2012 06:31:01:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091814501Approved Application Amount :70000.0
4 , 23/10/2012 06:31:01:615 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091814501Claim Applied Amount :59500.0
4 , 23/10/2012 06:31:01:618 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091814501Recovered Amount :0.0
4 , 23/10/2012 06:31:01:620 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091814501Default Amount :60000.0
4 , 23/10/2012 06:31:01:623 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:625 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:702 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:705 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100482001Oustanding Amount :1785410.0
4 , 23/10/2012 06:31:01:708 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100482001Approved Application Amount :5000000.0
4 , 23/10/2012 06:31:01:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100482001Claim Applied Amount :1200000.0
4 , 23/10/2012 06:31:01:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100482001Recovered Amount :0.0
4 , 23/10/2012 06:31:01:715 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100482001Default Amount :70000.0
4 , 23/10/2012 06:31:01:716 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:717 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:787 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:789 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091534801Oustanding Amount :50000.0
4 , 23/10/2012 06:31:01:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091534801Approved Application Amount :50000.0
4 , 23/10/2012 06:31:01:796 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091534801Claim Applied Amount :42500.0
4 , 23/10/2012 06:31:01:798 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091534801Recovered Amount :0.0
4 , 23/10/2012 06:31:01:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091534801Default Amount :1785410.0
4 , 23/10/2012 06:31:01:804 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:807 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:881 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:884 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091840901Oustanding Amount :50000.0
4 , 23/10/2012 06:31:01:887 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091840901Approved Application Amount :50000.0
4 , 23/10/2012 06:31:01:889 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091840901Claim Applied Amount :42500.0
4 , 23/10/2012 06:31:01:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091840901Recovered Amount :0.0
4 , 23/10/2012 06:31:01:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091840901Default Amount :50000.0
4 , 23/10/2012 06:31:01:898 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:900 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:01:967 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:01:973 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101617001Oustanding Amount :68464.0
4 , 23/10/2012 06:31:01:976 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101617001Approved Application Amount :75000.0
4 , 23/10/2012 06:31:01:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101617001Claim Applied Amount :58195.0
4 , 23/10/2012 06:31:01:983 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101617001Recovered Amount :0.0
4 , 23/10/2012 06:31:01:985 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101617001Default Amount :50000.0
4 , 23/10/2012 06:31:01:986 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:01:987 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:062 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:065 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720701Oustanding Amount :50000.0
4 , 23/10/2012 06:31:02:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720701Approved Application Amount :50000.0
4 , 23/10/2012 06:31:02:071 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720701Claim Applied Amount :42500.0
4 , 23/10/2012 06:31:02:074 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720701Recovered Amount :0.0
4 , 23/10/2012 06:31:02:077 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720701Default Amount :68464.0
4 , 23/10/2012 06:31:02:079 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:082 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:155 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101506101Oustanding Amount :50000.0
4 , 23/10/2012 06:31:02:161 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101506101Approved Application Amount :50000.0
4 , 23/10/2012 06:31:02:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101506101Claim Applied Amount :42500.0
4 , 23/10/2012 06:31:02:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101506101Recovered Amount :0.0
4 , 23/10/2012 06:31:02:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101506101Default Amount :50000.0
4 , 23/10/2012 06:31:02:172 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:175 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:256 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090769801Oustanding Amount :51000.0
4 , 23/10/2012 06:31:02:262 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090769801Approved Application Amount :51000.0
4 , 23/10/2012 06:31:02:265 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090769801Claim Applied Amount :43350.0
4 , 23/10/2012 06:31:02:268 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090769801Recovered Amount :0.0
4 , 23/10/2012 06:31:02:270 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090769801Default Amount :50000.0
4 , 23/10/2012 06:31:02:272 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:278 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:355 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110234001Oustanding Amount :304720.0
4 , 23/10/2012 06:31:02:361 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110234001Approved Application Amount :339000.0
4 , 23/10/2012 06:31:02:364 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110234001Claim Applied Amount :228540.0
4 , 23/10/2012 06:31:02:366 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110234001Recovered Amount :0.0
4 , 23/10/2012 06:31:02:369 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110234001Default Amount :51000.0
4 , 23/10/2012 06:31:02:372 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:374 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:453 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Oustanding Amount :229502.0
4 , 23/10/2012 06:31:02:459 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Approved Application Amount :300000.0
4 , 23/10/2012 06:31:02:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Claim Applied Amount :201168.0
4 , 23/10/2012 06:31:02:465 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Recovered Amount :0.0
4 , 23/10/2012 06:31:02:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Default Amount :304720.0
4 , 23/10/2012 06:31:02:470 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:472 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:557 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:560 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Oustanding Amount :2350000.0
4 , 23/10/2012 06:31:02:562 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Approved Application Amount :2350000.0
4 , 23/10/2012 06:31:02:565 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Claim Applied Amount :1736050.0
4 , 23/10/2012 06:31:02:567 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Recovered Amount :0.0
4 , 23/10/2012 06:31:02:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Default Amount :229502.0
4 , 23/10/2012 06:31:02:572 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:575 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:656 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:659 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Oustanding Amount :2025000.0
4 , 23/10/2012 06:31:02:662 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Approved Application Amount :2025000.0
4 , 23/10/2012 06:31:02:664 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Claim Applied Amount :1808997.0
4 , 23/10/2012 06:31:02:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Recovered Amount :0.0
4 , 23/10/2012 06:31:02:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Default Amount :2350000.0
4 , 23/10/2012 06:31:02:675 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:677 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:742 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Oustanding Amount :9821135.0
4 , 23/10/2012 06:31:02:752 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Approved Application Amount :9900000.0
4 , 23/10/2012 06:31:02:755 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Claim Applied Amount :6500000.0
4 , 23/10/2012 06:31:02:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Recovered Amount :0.0
4 , 23/10/2012 06:31:02:760 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Default Amount :2025000.0
4 , 23/10/2012 06:31:02:764 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:765 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:830 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:833 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Oustanding Amount :10000.0
4 , 23/10/2012 06:31:02:836 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Approved Application Amount :10000.0
4 , 23/10/2012 06:31:02:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Claim Applied Amount :8500.0
4 , 23/10/2012 06:31:02:841 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Recovered Amount :0.0
4 , 23/10/2012 06:31:02:844 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Default Amount :9821135.0
4 , 23/10/2012 06:31:02:847 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:849 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:02:915 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:02:918 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110477901Oustanding Amount :2000000.0
4 , 23/10/2012 06:31:02:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110477901Approved Application Amount :2000000.0
4 , 23/10/2012 06:31:02:928 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110477901Claim Applied Amount :1341288.0
4 , 23/10/2012 06:31:02:931 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110477901Recovered Amount :0.0
4 , 23/10/2012 06:31:02:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110477901Default Amount :10000.0
4 , 23/10/2012 06:31:02:936 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:02:939 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:03:010 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:03:013 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005301Oustanding Amount :42380.0
4 , 23/10/2012 06:31:03:016 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005301Approved Application Amount :47500.0
4 , 23/10/2012 06:31:03:019 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005301Claim Applied Amount :31785.0
4 , 23/10/2012 06:31:03:022 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005301Recovered Amount :0.0
4 , 23/10/2012 06:31:03:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005301Default Amount :2000000.0
4 , 23/10/2012 06:31:03:027 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:03:030 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:03:095 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:03:098 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091215401Oustanding Amount :64494.0
4 , 23/10/2012 06:31:03:101 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091215401Approved Application Amount :108000.0
4 , 23/10/2012 06:31:03:105 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091215401Claim Applied Amount :54035.0
4 , 23/10/2012 06:31:03:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091215401Recovered Amount :0.0
4 , 23/10/2012 06:31:03:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091215401Default Amount :42380.0
4 , 23/10/2012 06:31:03:113 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:03:116 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:03:177 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:31:03:180 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100574801Oustanding Amount :110000.0
4 , 23/10/2012 06:31:03:183 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100574801Approved Application Amount :110000.0
4 , 23/10/2012 06:31:03:185 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100574801Claim Applied Amount :110000.0
4 , 23/10/2012 06:31:03:188 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100574801Recovered Amount :0.0
4 , 23/10/2012 06:31:03:190 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100574801Default Amount :64494.0
4 , 23/10/2012 06:31:03:193 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:31:03:195 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:31:03:281 , CPDAO , isRecoveryDetailsAvailable() , Exited!
