4 , 23/10/2012 04:49:51:528 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:452 , ClaimAction , displayClaimApproval() , memId :001400140000
4 , 23/10/2012 04:50:08:452 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090201401
4 , 23/10/2012 04:50:08:452 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:452 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:452 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091637701
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:467 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090707201
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:50:08:483 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI090175701
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090490201
4 , 23/10/2012 04:50:08:498 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091564501
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:514 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100220201
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:530 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091823201
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091600101
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:545 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091165701
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:561 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100976701
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090711801
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:576 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:592 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:592 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:592 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:592 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100179601
4 , 23/10/2012 04:50:08:592 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:592 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091694401
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:608 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091563001
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:623 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091073601
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102473101
4 , 23/10/2012 04:50:08:639 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , memId :002500740000
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB100446301
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:654 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101683401
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101637401
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:670 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101505801
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:686 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091691801
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:701 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100495901
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091076901
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:717 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100177201
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:08:732 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100500901
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , memId :000400090000
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN100441801
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:748 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , memId :000600190000
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU090458301
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , memId :001500100000
4 , 23/10/2012 04:50:08:764 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE090718401
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , memId :000600190000
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU090458601
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:779 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , memId :001900250000
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11MA090046701
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:795 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11UP091024401
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , memId :001500040000
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100541301
4 , 23/10/2012 04:50:08:810 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , memId :001500010000
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101312201
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:826 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , memId :001500210000
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12CH100041301
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , memId :000100170000
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU100910601
4 , 23/10/2012 04:50:08:842 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101290801
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:857 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , memId :002500740000
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101284801
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , forwardedToUser :ROMRAIN0001
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:50:08:873 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101108801
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , memId :001500460000
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090001301
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:888 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB080129101
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:904 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , memId :000500470000
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN090160501
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , forwardedToUser :ROMRAIN0001
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:920 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101940301
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , memId :000500010000
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU100166001
4 , 23/10/2012 04:50:08:935 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101225801
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:951 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , memId :000700180000
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100815601
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , memId :001500020000
4 , 23/10/2012 04:50:08:966 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU100327401
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11UP091035201
4 , 23/10/2012 04:50:08:982 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , memId :000200430000
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11WB100818901
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , forwardedToUser :ROMRAIN0001
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:08:998 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , memId :001500060000
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100130301
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , memId :006300000000
4 , 23/10/2012 04:50:09:013 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA110113801
