4 , 23/10/2012 04:45:41:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628601Claim Applied Amount :10070.0
4 , 23/10/2012 04:46:12:344 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:344 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:344 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:344 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090334301Oustanding Amount :150000.0
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:12:359 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090334301Approved Application Amount :150000.0
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Recovered Amount :0.0
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090334301Claim Applied Amount :127500.0
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Default Amount :4322.88
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090334301Recovered Amount :0.0
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090334301Default Amount :60000.0
4 , 23/10/2012 04:46:12:359 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:359 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:375 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:406 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090729201Oustanding Amount :50000.0
4 , 23/10/2012 04:46:12:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090729201Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090729201Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:12:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090729201Recovered Amount :0.0
4 , 23/10/2012 04:46:12:422 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090729201Default Amount :50000.0
4 , 23/10/2012 04:46:12:422 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:422 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:437 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:437 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Oustanding Amount :3500000.0
4 , 23/10/2012 04:46:12:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090477801Oustanding Amount :72608.0
4 , 23/10/2012 04:46:12:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Approved Application Amount :3500000.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090477801Approved Application Amount :75000.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Claim Applied Amount :2625000.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090477801Claim Applied Amount :61717.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Recovered Amount :0.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090477801Recovered Amount :0.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Default Amount :50000.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090477801Default Amount :150000.0
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:453 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:453 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:453 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:500 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068601Oustanding Amount :50000.0
4 , 23/10/2012 04:46:12:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068601Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068601Claim Applied Amount :39648.0
4 , 23/10/2012 04:46:12:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068601Recovered Amount :0.0
4 , 23/10/2012 04:46:12:500 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068601Default Amount :50000.0
4 , 23/10/2012 04:46:12:515 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:515 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:531 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:531 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091291601Oustanding Amount :50000.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Oustanding Amount :9691.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091291601Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091291601Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Claim Applied Amount :8256.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091291601Recovered Amount :0.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Recovered Amount :0.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091291601Default Amount :72608.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Default Amount :3500000.0
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:531 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:547 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:547 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:578 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:578 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091652401Oustanding Amount :40000.0
4 , 23/10/2012 04:46:12:578 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091652401Approved Application Amount :40000.0
4 , 23/10/2012 04:46:12:578 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091652401Claim Applied Amount :34000.0
4 , 23/10/2012 04:46:12:578 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091652401Recovered Amount :0.0
4 , 23/10/2012 04:46:12:578 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091652401Default Amount :50000.0
4 , 23/10/2012 04:46:12:578 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:578 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:593 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:593 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093401Oustanding Amount :25000.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Oustanding Amount :17394.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093401Approved Application Amount :25000.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Approved Application Amount :25000.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093401Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Claim Applied Amount :25000.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093401Recovered Amount :0.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Recovered Amount :0.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100093401Default Amount :50000.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Default Amount :9691.0
4 , 23/10/2012 04:46:12:609 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:625 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:625 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:625 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:640 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100088201Oustanding Amount :25000.0
4 , 23/10/2012 04:46:12:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100088201Approved Application Amount :25000.0
4 , 23/10/2012 04:46:12:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100088201Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:12:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100088201Recovered Amount :0.0
4 , 23/10/2012 04:46:12:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100088201Default Amount :40000.0
4 , 23/10/2012 04:46:12:640 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:640 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:687 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:687 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090800501Oustanding Amount :400000.0
4 , 23/10/2012 04:46:12:687 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090800501Approved Application Amount :400000.0
4 , 23/10/2012 04:46:12:703 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090800501Claim Applied Amount :400000.0
4 , 23/10/2012 04:46:12:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100234901Oustanding Amount :25000.0
4 , 23/10/2012 04:46:12:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090800501Recovered Amount :0.0
4 , 23/10/2012 04:46:12:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100234901Approved Application Amount :25000.0
4 , 23/10/2012 04:46:12:718 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090800501Default Amount :25000.0
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100234901Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091203001Oustanding Amount :60000.0
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100234901Recovered Amount :0.0
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091203001Approved Application Amount :60000.0
4 , 23/10/2012 04:46:12:718 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100234901Default Amount :17394.0
4 , 23/10/2012 04:46:12:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091203001Claim Applied Amount :51000.0
4 , 23/10/2012 04:46:12:734 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091203001Recovered Amount :0.0
4 , 23/10/2012 04:46:12:734 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091203001Default Amount :25000.0
4 , 23/10/2012 04:46:12:734 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:734 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:781 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182901Oustanding Amount :25699.0
4 , 23/10/2012 04:46:12:796 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182901Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:796 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182901Claim Applied Amount :21844.0
4 , 23/10/2012 04:46:12:796 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182901Recovered Amount :0.0
4 , 23/10/2012 04:46:12:796 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182901Default Amount :400000.0
4 , 23/10/2012 04:46:12:796 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:796 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:812 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:827 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091616701Oustanding Amount :50000.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070001Oustanding Amount :100000.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091616701Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070001Approved Application Amount :100000.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091616701Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070001Claim Applied Amount :77146.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091616701Recovered Amount :0.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070001Recovered Amount :0.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091616701Default Amount :60000.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091070001Default Amount :25000.0
4 , 23/10/2012 04:46:12:827 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:843 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:843 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:843 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:874 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:874 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090229701Oustanding Amount :4322.88
4 , 23/10/2012 04:46:12:874 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090229701Approved Application Amount :10000.0
4 , 23/10/2012 04:46:12:874 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090229701Claim Applied Amount :3510.0
4 , 23/10/2012 04:46:12:874 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090229701Recovered Amount :0.0
4 , 23/10/2012 04:46:12:890 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090229701Default Amount :25699.0
4 , 23/10/2012 04:46:12:890 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:890 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:905 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100879201Oustanding Amount :25000.0
4 , 23/10/2012 04:46:12:905 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100879201Approved Application Amount :25000.0
4 , 23/10/2012 04:46:12:905 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100879201Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080255501Oustanding Amount :450000.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100879201Recovered Amount :0.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080255501Approved Application Amount :450000.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100879201Default Amount :50000.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080255501Claim Applied Amount :445000.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080255501Recovered Amount :0.0
4 , 23/10/2012 04:46:12:921 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080255501Default Amount :100000.0
4 , 23/10/2012 04:46:12:921 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:921 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:937 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Oustanding Amount :50000.0
4 , 23/10/2012 04:46:12:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Approved Application Amount :50000.0
4 , 23/10/2012 04:46:12:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:12:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Recovered Amount :0.0
4 , 23/10/2012 04:46:12:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Default Amount :4322.88
4 , 23/10/2012 04:46:12:952 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:12:952 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:12:983 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:999 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100355701Oustanding Amount :175011.0
4 , 23/10/2012 04:46:12:999 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:12:999 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100355701Approved Application Amount :200000.0
4 , 23/10/2012 04:46:12:999 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767401Oustanding Amount :13839.0
4 , 23/10/2012 04:46:12:999 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100355701Claim Applied Amount :143980.0
4 , 23/10/2012 04:46:13:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767401Approved Application Amount :15000.0
4 , 23/10/2012 04:46:13:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100355701Recovered Amount :0.0
4 , 23/10/2012 04:46:13:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767401Claim Applied Amount :11550.0
4 , 23/10/2012 04:46:13:015 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:015 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100355701Default Amount :25000.0
4 , 23/10/2012 04:46:13:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767401Recovered Amount :0.0
4 , 23/10/2012 04:46:13:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Oustanding Amount :719687.0
4 , 23/10/2012 04:46:13:030 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767401Default Amount :450000.0
4 , 23/10/2012 04:46:13:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Approved Application Amount :807500.0
4 , 23/10/2012 04:46:13:030 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:046 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Claim Applied Amount :603670.5
4 , 23/10/2012 04:46:13:046 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Recovered Amount :0.0
4 , 23/10/2012 04:46:13:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Default Amount :50000.0
4 , 23/10/2012 04:46:13:046 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:046 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:093 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090094401Oustanding Amount :258770.0
4 , 23/10/2012 04:46:13:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090094401Approved Application Amount :285000.0
4 , 23/10/2012 04:46:13:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090094401Claim Applied Amount :213750.0
4 , 23/10/2012 04:46:13:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090094401Recovered Amount :0.0
4 , 23/10/2012 04:46:13:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090094401Default Amount :175011.0
4 , 23/10/2012 04:46:13:124 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:124 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:124 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100066001Oustanding Amount :106742.0
4 , 23/10/2012 04:46:13:124 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:124 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100066001Approved Application Amount :144000.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Oustanding Amount :3500000.0
